userId,movieId,tag,timestamp
9815,47,dark,1400971749
9815,47,disturbing,1400935353
9815,47,drama,1400971752
9815,47,gore,1400971755
9815,47,great ending,1400971786
9815,47,horror,1400971757
9815,47,Kevin Spacey,1400971759
9815,47,Morgan Freeman,1400971763
9815,47,mystery,1400934153
9815,47,philosophical,1400971765
9815,47,police,1400971768
9815,47,psychological,1400971771
9815,47,psychology,1400971773
9815,47,religion,1400971775
9815,47,serial killer,1400935353
9815,47,twist ending,1400971781
9815,47,violent,1400971784
9815,50,Benicio Del Toro,1311010132
9815,50,caper,1311010129
9815,50,classic,1311010127
9815,50,clever,1311010125
9815,50,complicated,1311010122
9815,50,conspiracy,1311010119
9815,50,Crime,1311010117
9815,50,Dark,1311010114
9815,50,ensemble cast,1311010112
9815,50,funny,1311010109
9815,50,great ending,1400971441
9815,50,heist,1311010106
9815,50,Kevin Spacey,1311010104
9815,50,New York City,1311010102
9815,50,organized crime,1311010099
9815,50,suspense,1311010096
9815,50,thriller,1311010094
9815,50,twist ending,1311010092
9815,70,brothers,1310019222
9815,70,campy,1310019225
9815,70,cult film,1310019227
9815,70,George Clooney,1310019230
9815,70,gore,1310019233
9815,70,horror,1310019236
9815,70,hostage,1310019238
9815,70,intense,1310019241
9815,70,mexico,1310019245
9815,70,plot twist,1310019248
9815,70,Quentin Tarantino,1310019252
9815,70,Robert Rodriguez,1310019255
9815,70,Sexualized violence,1310019260
9815,70,strippers,1310019263
9815,70,Tarantino,1310019265
9815,70,twist ending,1310019287
9815,70,vampire,1310019290
9815,70,vampires,1310019293
9815,70,violence,1310019296
9912,69,funny,1288114069
10058,29,dystopia,1396960102
10164,21,author:Elmore Leonard,1270349241
10164,22,detective,1368064370
10164,32,setting:Philadelphia,1268620267
10164,39,teen movie,1368064115
10164,46,women,1368064053
10164,50,anti-hero,1270325792
10164,50,unreliable narrators,1270325709
10292,10,james bond,1137302543
10514,18,Antonio Banderas,1332101305
10514,18,Bruce Willis,1332101310
10514,18,fast paced,1332101315
10514,18,multiple storylines,1332101297
10514,18,Quentin Tarantino,1332101292
10514,18,Robert Rodriguez,1332101303
10514,18,Tarantino,1356840088
10514,18,Tim Roth,1332101298
10514,70,cult film,1332101273
10514,70,mexico,1332101281
10514,70,Quentin Tarantino,1332101276
10514,70,Sexualized violence,1332101279
10514,70,vampires,1332101284
10514,70,violence,1332101286
10573,17,Emma Thompson,1145467638
10573,17,Jane Austen,1144970902
10573,25,overrated,1144971389
10573,28,Fiona Shaw,1145478767
10573,28,Jane Austen,1144970827
10573,29,dystopia,1179242964
10573,29,surreal,1145479827
10573,35,artists,1179245657
10573,35,biopics,1179245657
10573,35,Emma Thompson,1145479548
10573,39,Jane Austen,1144971573
10573,39,updated classics,1144964720
10573,41,Ian McKellen,1144970354
10573,41,Shakespeare,1144970315
10573,41,updated classics,1144970354
10573,43,17th century,1144970862
10573,50,unreliable narrators,1178809734
10573,85,19th century,1144970515
10573,85,A. S. Byatt,1145479515
10616,1,adventure,1277357423
10616,1,animated,1277357419
10616,1,animation,1277357417
10616,1,clever,1277357438
10616,1,comedy,1277357433
10616,1,computer animation,1277357405
10616,1,family,1277357449
10616,1,fantasy,1277357430
10616,1,Tom Hanks,1277357411
10616,6,Al Pacino,1366237273
10616,6,bank robbery,1366237228
10616,6,crime,1366237302
10616,6,dialogue,1366237346
10616,6,gunfight,1366237282
10616,6,long,1366237233
10616,6,Los Angeles,1366237289
10616,6,police,1366237309
10616,6,Robert De Niro,1366237270
10616,6,tense,1366237253
10616,6,Val Kilmer,1366237264
10616,23,Antonio Banderas,1287640903
10616,23,Sylvester Stallone,1287640895
10616,23,Wachowski Brothers,1287640935
10616,47,atmospheric,1348107544
10616,47,bad ending,1348107659
10616,47,Brad Pitt,1348107540
10616,47,disturbing,1348107525
10616,47,drama,1348107557
10616,47,Morgan Freeman,1348107537
10616,47,murder,1348107630
10616,47,police,1348107534
10616,47,powerful ending,1348107507
10616,47,religion,1348107530
10616,47,twist ending,1348107604
10616,47,twists & turns,1348107608
10616,47,violent,1348107612
10616,48,1600s,1315717630
10616,48,animation,1315717648
10616,48,interracial romance,1315717607
10616,48,musical,1315717585
10616,48,too short,1315717597
10809,32,Brad Pitt,1163449411
10809,32,Bruce Willis,1163449410
10809,63,Wayans Brothers,1168916991
10977,19,Rhino action :D,1172851036
11074,10,007,1140788782
11081,1,bright,1173304070
11081,1,DARING RESCUES,1173304095
11081,1,fanciful,1173304058
11081,1,HEROIC MISSION,1173304102
11081,1,humorous,1173304049
11081,1,light,1173304062
11081,1,rousing,1173304074
11081,1,TOYS COME TO LIFE,1173304091
11081,1,UNLIKELY FRIENDSHIPS,1173304106
11081,1,warm,1173304052
11081,1,witty,1173304077
11081,6,atmospheric,1172056104
11081,6,bleak,1172056114
11081,6,slick,1172056117
11081,6,somber,1172056133
11081,6,tense,1172056097
11081,6,visceral,1172056100
11081,6,witty,1172056120
11081,24,earnest,1171172897
11081,24,elegiac,1171172922
11081,24,poignant,1171172931
11081,24,reflective,1171172904
11081,24,tearjerking,1171172911
11081,25,ALCOHOLISM,1172498948
11081,25,atmospheric,1172498934
11081,25,elegiac,1172498903
11081,25,intimate,1172498922
11081,25,melancholy,1172498869
11081,25,poignant,1172498915
11081,25,PROSTITUTES,1172498977
11081,25,STAR-CROSSED LOVERS,1172498962
11081,25,SUICIDE,1172498970
11081,25,understated,1172498926
11081,29,atmospheric,1171675098
11081,29,bleak,1171675113
11081,29,dreamlike,1171675116
11081,29,fanciful,1171675110
11081,29,hallucinatory,1171675125
11081,29,stylized,1171675090
11081,29,whimsical,1171675094
11081,47,creepy,1171761700
11081,47,disturbing,1171761724
11081,47,gloomy,1171761704
11081,47,grim,1171761707
11081,47,gruesome,1171761720
11081,47,menacing,1171761733
11081,47,MURDER INVESTIGATIONS,1173284492
11081,47,ominous,1171761716
11081,47,SERIAL KILLERS,1173284487
11081,72,literate,1172143073
11081,72,talky,1172143075
11081,72,understated,1172143093
11081,72,wistful,1172143081
11081,72,witty,1172143078
11081,72,wry,1172143090
11081,97,angry,1171438869
11081,97,biting,1171438886
11081,97,bleak,1171438873
11081,97,confrontational,1171438878
11081,97,cynical,1171438891
11081,97,disturbing,1171438900
11081,97,ominous,1171438904
11081,101,deadpan,1172882968
11081,101,humorous,1172882953
11081,101,NOTHING GOES RIGHT,1172882983
11081,101,quirky,1172882946
11081,101,SIBLING RELATIONSHIPS,1172882992
11081,101,sweet,1172882961
11081,101,talky,1172882950
11081,101,UNLIKELY CRIMINALS,1172882978
11081,101,wistful,1172882964
11183,32,adventure,1241538124
11183,32,complicated,1241538083
11183,32,time travel,1241538112
11183,32,twist ending,1241538102
11183,47,twist ending,1247500348
11183,50,complicated,1241538161
11183,50,suspense,1241538166
11183,50,twist ending,1241538154
11242,16,based on a book,1247207332
11242,16,mafia,1247207335
11242,16,Martin Scorsese,1247207339
11248,18,multiple storylines,1242855104
11248,18,Quentin Tarantino,1242855099
11248,18,Robert Rodriguez,1242855106
11248,18,Tim Roth,1242855110
11248,32,Brad Pitt,1241949892
11248,32,dystopia,1241949876
11248,32,great ending,1368313551
11248,32,original,1368313243
11248,32,twist ending,1241949878
11248,47,biblical,1242854151
11248,47,great ending,1368313551
11248,47,powerful ending,1242854141
11248,50,great acting,1368313475
11248,50,Kevin Spacey,1241551347
11248,50,twist ending,1241551353
11248,70,cult classic,1368313490
11248,70,cult film,1241465714
11248,70,so bad it's good,1241465709
11248,70,Tarantino,1241465712
11248,94,beautiful,1241949673
11248,94,friendship relations,1241949644
11248,94,Matt Dillon,1293732943
11248,94,Natalie Portman,1241949653
11248,94,Uma Thurman,1241949667
11355,1,animation,1354154589
11355,1,humorous,1354154576
11355,1,Pixar,1354154571
11355,1,time travel,1354154579
11498,1,Pixar,1262201311
11498,1,Pixar animation,1262201320
11513,34,villain nonexistent or not needed for good story,1152146896
11513,50,twist ending,1151608940
11521,47,characters,1264449819
11521,47,disturbing,1264449725
11521,47,Morgan Freeman,1264449696
11521,47,painful to watch,1264449720
11621,1,animation,1152258046
11621,1,kids movie,1152258070
11621,6,overrated,1152258265
11668,25,loneliness,1216633460
11668,25,love is not enough,1216633572
11790,47,philosophical,1271721198
11832,16,based on a book,1411564165
11832,16,casino,1411564170
11832,16,corruption,1411564158
11832,16,gangster,1411564160
11832,16,Great Ensemble Cast,1411564176
11832,16,great performances,1411564146
11832,16,mafia,1411564136
11832,16,Martin Scorsese,1411564145
11832,16,Nudity (Rear),1411564142
11832,16,Nudity (Topless - Brief),1411564144
11832,16,organized crime,1411564181
11832,16,Robert De Niro,1411564140
11832,16,violence,1411564184
11832,16,violent,1411564185
11871,74,Romance,1178096919
12128,29,weird,1368778422
12128,32,original,1368778158
12128,50,storytelling,1368778258
12268,14,political drama,1187712152
12271,12,Mel Brooks,1165525176
12271,32,Terry Gilliam,1165412617
12271,65,Polly Shore,1165433584
12288,1,Pixar,1139612080
12288,2,Joe Johnston,1139760498
12288,2,Robin Williams,1139760498
12288,19,Jim Carrey,1139739834
12288,19,Steve Oedekerk,1139739834
12288,32,Bruce Willis,1139662510
12288,32,Joseph Melito,1139662510
12288,32,Terry Gilliam,1139662510
12288,34,Chris Noonan,1139662662
12288,48,Eric Goldberg,1139560375
12288,48,Mike Gabriel,1139560375
12533,24,albino,1313193534
12533,24,special powers,1313193531
12778,1,Pixar,1137524900
12778,11,girlie movie,1137528929
12778,17,Ang Lee,1137528190
12778,18,Tarantino,1137527324
12778,29,Jeunet,1137525564
12778,32,Gilliam,1137524990
12778,39,teen,1137525570
12778,52,Woody Allen,1137525587
12778,74,girlie movie,1137527667
12793,50,storytelling,1367693685
12823,6,crime,1293591183
12930,11,clever dialogue,1257953844
12999,25,melancholic,1368727040
12999,46,women,1368727177
13212,50,Kevin Spacey,1382277875
13212,50,New York City,1382277881
13212,50,twist ending,1382277879
13215,94,friendship relations,1245802043
13215,94,Natalie Portman,1245802040
13215,94,Uma Thurman,1245802050
13285,36,death,1137344628
13285,36,institutions,1137344628
13285,36,prison,1137344628
13285,53,immigrants,1145505592
13340,31,Dangerous Minds,1189399337
13380,60,based on book,1374384707
13721,47,Brad Pitt,1284305722
13721,47,Christianity,1284305709
13721,47,disturbing,1284305724
13721,47,Kevin Spacey,1284305720
13721,47,Morgan Freeman,1284305701
13927,32,Brad Pitt,1318588486
13927,32,time travel,1318588490
13927,32,violence,1318588505
13927,50,organized crime,1318588540
13927,50,thriller,1318588538
13927,50,twist ending,1318588535
13952,10,tank chase scene,1178249646
14088,1,Pixar,1314562155
14088,1,witty,1314562184
14088,32,Brad Pitt,1314561968
14088,32,remake,1314561985
14088,32,time travel,1314561971
14088,32,twist ending,1314561976
14088,47,Brad Pitt,1329602121
14088,47,disturbing,1329602131
14088,47,Kevin Spacey,1329602170
14088,47,religion,1329602137
14193,41,based on a play,1427127038
14193,41,corrupt protagonist,1427127057
14193,41,great acting,1427127032
14193,41,Ian McKellen,1427127023
